OBJECTID,AREA,PERIMETER,ZN10OAKS_,ZN10OAKS_I,COMMENT,FEAT_NAME,DATAFILE,UNFILT_POS,GPS_HEIGHT,FILESOURCE,MAX_PDOP,CORR_TYPE,STD_DEV,HORZ_PREC,VERT_PREC,POINT_X,POINT_Y,SOURCEDATA,F_AREA,ACRES,INSIDE_X,INSIDE_Y,FID_1,FID1,AREA_1,PERIMETE_1,ZN10OAKS1,ZN10OAKS_1,COMMENT_1,FEAT_NAM_1,DATAFILE_1,UNFILT_P_1,GPS_HEIG_1,FILESOUR_1,MAX_PDOP_1,CORR_TYP_1,STD_DEV_1,HORZ_PRE_1,VERT_PRE_1,POINT_X_1,POINT_Y_1,Age,Age_2,cwd,fog,ppt,tmn,tmx
832,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0610104,33.97986741,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56180409,0.003104022,-5636.717952,-448398.8173,831,162,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-5636.717952,-448398.8173,unknown,unknown,904.6069946,0.220117003,507.4630127,7.13409996,21.15279961
833,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0786686,33.97957208,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",50.3148221,0.012432793,-7268.508824,-448430.3728,832,164,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7268.508824,-448430.3728,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
834,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0610729,33.97991848,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56180281,0.003104021,-5642.488821,-448393.1486,833,165,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-5642.488821,-448393.1486,unknown,unknown,904.6069946,0.220117003,507.4630127,7.13409996,21.15279961
835,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0609678,33.97994752,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56180604,0.003104022,-5632.769954,-448389.9339,834,166,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-5632.769954,-448389.9339,unknown,unknown,904.6069946,0.220117003,507.4630127,7.13409996,21.15279961
836,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0777982,33.97966431,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57992979,0.003108501,-7188.068373,-448420.2096,835,167,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7188.068373,-448420.2096,unknown,unknown,903.0100098,0.321339995,526.677002,7.281300068,20.8906002
837,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0606648,33.97996733,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56178273,0.003104017,-5604.769876,-448387.7551,836,169,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-5604.769876,-448387.7551,unknown,unknown,904.6069946,0.220117003,507.4630127,7.13409996,21.15279961
838,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0606956,33.98001314,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56179216,0.003104019,-5607.620571,-448382.672,837,171,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-5607.620571,-448382.672,unknown,unknown,904.6069946,0.220117003,507.4630127,7.13409996,21.15279961
839,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0609685,33.98004444,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56179975,0.003104021,-5632.829458,-448379.1832,838,173,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-5632.829458,-448379.1832,unknown,unknown,904.6069946,0.220117003,507.4630127,7.13409996,21.15279961
840,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0608932,33.98004941,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56179178,0.003104019,-5625.876271,-448378.6371,839,174,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-5625.876271,-448378.6371,unknown,unknown,904.6069946,0.220117003,507.4630127,7.13409996,21.15279961
841,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0609308,33.98013594,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56179566,0.00310402,-5629.34436,-448369.0363,840,175,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-5629.34436,-448369.0363,unknown,unknown,904.6069946,0.220117003,507.4630127,7.13409996,21.15279961
842,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0608775,33.9801527,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56179378,0.003104019,-5624.415157,-448367.181,841,176,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-5624.415157,-448367.181,unknown,unknown,904.6069946,0.220117003,507.4630127,7.13409996,21.15279961
843,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0756257,33.98034187,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57989057,0.003108491,-6987.249344,-448345.2171,842,177,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6987.249344,-448345.2171,unknown,unknown,895.7969971,0.308201998,538.4370117,7.402400017,20.80310059
844,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0755359,33.98043042,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57989307,0.003108492,-6978.945622,-448335.4023,843,178,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6978.945622,-448335.4023,unknown,unknown,895.7969971,0.308201998,538.4370117,7.402400017,20.80310059
845,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.080871,33.98046564,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57909435,0.003108294,-7471.940835,-448331.0881,844,179,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7471.940835,-448331.0881,unknown,unknown,904.427002,0.350214005,523.9699707,7.290599823,20.87070084
846,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0796497,33.98083244,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57908369,0.003108292,-7359.056102,-448290.4988,845,180,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7359.056102,-448290.4988,unknown,unknown,904.427002,0.350214005,523.9699707,7.290599823,20.87070084
847,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0797008,33.98085629,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57909524,0.003108294,-7363.77384,-448287.8488,846,181,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7363.77384,-448287.8488,unknown,unknown,904.427002,0.350214005,523.9699707,7.290599823,20.87070084
848,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0796219,33.98093092,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57909204,0.003108294,-7356.47871,-448279.5775,847,182,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7356.47871,-448279.5775,unknown,unknown,904.427002,0.350214005,523.9699707,7.290599823,20.87070084
849,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0795185,33.98099864,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57907437,0.003108289,-7346.914042,-448272.0735,848,183,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7346.914042,-448272.0735,unknown,unknown,904.427002,0.350214005,523.9699707,7.290599823,20.87070084
850,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0755767,33.98119878,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.5798831,0.003108489,-6982.644125,-448250.1724,849,185,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6982.644125,-448250.1724,unknown,unknown,895.7969971,0.308201998,538.4370117,7.402400017,20.80310059
851,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0758538,33.98144967,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.5799016,0.003108494,-7008.230173,-448222.3229,850,186,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7008.230173,-448222.3229,unknown,unknown,895.7969971,0.308201998,538.4370117,7.402400017,20.80310059
852,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0697632,33.98155683,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56208602,0.003104091,-6445.414166,-448210.8694,851,187,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6445.414166,-448210.8694,unknown,unknown,918.4299927,0.244633004,492.3269958,6.918399811,21.05290031
853,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0695139,33.98164403,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57893612,0.003108255,-6422.363817,-448201.2138,852,188,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6422.363817,-448201.2138,unknown,unknown,918.4299927,0.244633004,492.3269958,6.918399811,21.05290031
854,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0695824,33.98168335,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.5789056,0.003108248,-6428.696656,-448196.8482,853,189,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6428.696656,-448196.8482,unknown,unknown,918.4299927,0.244633004,492.3269958,6.918399811,21.05290031
855,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0752361,33.98160529,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57989074,0.003108491,-6951.131974,-448205.1075,854,191,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6951.131974,-448205.1075,unknown,unknown,904.2299805,0.272029012,520.1500244,7.281199932,20.94659996
856,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0751842,33.98161459,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57988487,0.00310849,-6946.341702,-448204.0794,855,192,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6946.341702,-448204.0794,unknown,unknown,904.2299805,0.272029012,520.1500244,7.281199932,20.94659996
857,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0758447,33.98161447,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57989352,0.003108492,-7007.37668,-448204.0442,856,193,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7007.37668,-448204.0442,unknown,unknown,904.2299805,0.272029012,520.1500244,7.281199932,20.94659996
858,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.079168,33.98156335,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57908752,0.003108293,-7314.473746,-448209.4635,857,194,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7314.473746,-448209.4635,unknown,unknown,911.5,0.316332996,508.9599915,7.19080019,20.95770073
859,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0757383,33.98162732,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.5799072,0.003108495,-6997.541675,-448202.6268,858,195,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6997.541675,-448202.6268,unknown,unknown,904.2299805,0.272029012,520.1500244,7.281199932,20.94659996
860,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0791313,33.98158628,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57909671,0.003108295,-7311.077724,-448206.9231,859,196,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7311.077724,-448206.9231,unknown,unknown,911.5,0.316332996,508.9599915,7.19080019,20.95770073
861,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0755462,33.98168837,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57989673,0.003108492,-6979.784873,-448195.8696,860,198,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6979.784873,-448195.8696,unknown,unknown,904.2299805,0.272029012,520.1500244,7.281199932,20.94659996
862,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0766842,33.98173103,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57990998,0.003108496,-7084.943279,-448191.0526,861,199,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7084.943279,-448191.0526,unknown,unknown,915.8170166,0.303202987,501.6470032,7.106699944,21.05279922
863,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.079002,33.98170921,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57906011,0.003108286,-7299.123545,-448193.2973,862,200,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7299.123545,-448193.2973,unknown,unknown,911.5,0.316332996,508.9599915,7.19080019,20.95770073
864,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0757488,33.98176922,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57988902,0.003108491,-6998.499847,-448186.8864,863,201,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6998.499847,-448186.8864,unknown,unknown,904.2299805,0.272029012,520.1500244,7.281199932,20.94659996
865,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0756596,33.98180159,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57990124,0.003108494,-6990.255586,-448183.3029,864,202,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6990.255586,-448183.3029,unknown,unknown,904.2299805,0.272029012,520.1500244,7.281199932,20.94659996
866,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0757103,33.98181733,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57989014,0.003108491,-6994.938725,-448181.5529,865,203,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6994.938725,-448181.5529,unknown,unknown,904.2299805,0.272029012,520.1500244,7.281199932,20.94659996
867,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0770732,33.98188819,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57992951,0.003108501,-7120.874741,-448173.5916,866,205,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7120.874741,-448173.5916,unknown,unknown,915.8170166,0.303202987,501.6470032,7.106699944,21.05279922
868,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0757847,33.98191146,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57989496,0.003108492,-7001.807,-448171.1066,867,206,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7001.807,-448171.1066,unknown,unknown,904.2299805,0.272029012,520.1500244,7.281199932,20.94659996
869,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0736902,33.98204243,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56218195,0.003104115,-6808.246704,-448156.732,868,207,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6808.246704,-448156.732,unknown,unknown,904.2299805,0.272029012,520.1500244,7.281199932,20.94659996
870,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.08005,33.98197838,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57911309,0.003108299,-7395.934005,-448163.3598,869,209,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7395.934005,-448163.3598,unknown,unknown,911.5,0.316332996,508.9599915,7.19080019,20.95770073
871,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0787404,33.98201009,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57907415,0.003108289,-7274.919728,-448159.9443,870,210,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7274.919728,-448159.9443,unknown,unknown,915.8170166,0.303202987,501.6470032,7.106699944,21.05279922
872,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0815364,33.98196332,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57911436,0.003108299,-7533.288885,-448164.9126,871,211,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7533.288885,-448164.9126,unknown,unknown,911.5,0.316332996,508.9599915,7.19080019,20.95770073
873,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0736681,33.98211402,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.5622055,0.003104121,-6806.201216,-448148.7927,872,212,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6806.201216,-448148.7927,unknown,unknown,904.2299805,0.272029012,520.1500244,7.281199932,20.94659996
874,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0803989,33.98203641,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57908633,0.003108292,-7428.170706,-448156.8955,873,213,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7428.170706,-448156.8955,unknown,unknown,911.5,0.316332996,508.9599915,7.19080019,20.95770073
875,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0735842,33.98221344,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56221526,0.003104123,-6798.440489,-448137.7713,874,214,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6798.440489,-448137.7713,unknown,unknown,904.2299805,0.272029012,520.1500244,7.281199932,20.94659996
876,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.07321,33.98223834,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56219914,0.003104119,-6763.861659,-448135.0358,875,215,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6763.861659,-448135.0358,unknown,unknown,904.2299805,0.272029012,520.1500244,7.281199932,20.94659996
877,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0805734,33.98211587,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57908667,0.003108292,-7444.287541,-448148.068,876,217,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7444.287541,-448148.068,unknown,unknown,911.5,0.316332996,508.9599915,7.19080019,20.95770073
878,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0789072,33.98219225,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57906971,0.003108288,-7290.311616,-448139.7255,877,218,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7290.311616,-448139.7255,unknown,unknown,915.8170166,0.303202987,501.6470032,7.106699944,21.05279922
879,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0728585,33.98231336,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56217303,0.003104113,-6731.369503,-448126.7395,878,219,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6731.369503,-448126.7395,unknown,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
880,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0734406,33.98232045,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56221444,0.003104123,-6785.155402,-448125.912,879,220,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6785.155402,-448125.912,unknown,unknown,904.2299805,0.272029012,520.1500244,7.281199932,20.94659996
881,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0733856,33.98234618,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56220453,0.003104121,-6780.071931,-448123.0613,880,221,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6780.071931,-448123.0613,unknown,unknown,904.2299805,0.272029012,520.1500244,7.281199932,20.94659996
882,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0810076,33.98224678,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57910603,0.003108297,-7484.393991,-448133.5137,881,222,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7484.393991,-448133.5137,unknown,unknown,911.5,0.316332996,508.9599915,7.19080019,20.95770073
883,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0733915,33.98238914,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56221066,0.003104122,-6780.619502,-448118.2956,882,223,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6780.619502,-448118.2956,unknown,unknown,904.2299805,0.272029012,520.1500244,7.281199932,20.94659996
884,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0728261,33.9824095,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56218756,0.003104117,-6728.36916,-448116.0784,883,224,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6728.36916,-448116.0784,unknown,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
885,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.072929,33.98242772,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56218002,0.003104115,-6737.871697,-448114.0499,884,225,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6737.871697,-448114.0499,unknown,unknown,918.4030151,0.268743992,492.3469849,6.919700146,21.05200005
886,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0789158,33.98233732,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57906287,0.003108286,-7291.098923,-448123.6334,885,226,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7291.098923,-448123.6334,unknown,unknown,915.8170166,0.303202987,501.6470032,7.106699944,21.05279922
887,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0788149,33.98238699,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.57907137,0.003108289,-7281.77224,-448118.1322,886,229,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-7281.77224,-448118.1322,unknown,unknown,915.8170166,0.303202987,501.6470032,7.106699944,21.05279922
888,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-120.0735541,33.98249893,"Derived from GPS point(s) recorded by either NPS staff or Laura Kindsvater using Trimble GPS units (most often TDC-2 model) 2001-2004, taken at edge of QUTO canopy or at corners of LK's releves.",12.56218585,0.003104116,-6795.63601,-448106.1062,887,230,0,0,0,0, , , ,0,0, ,0, ,0,0,0,-6795.63601,-448106.1062,unknown,unknown,904.2299805,0.272029012,520.1500244,7.281199932,20.94659996
